175,439,1688141147,4924152
552,733,1688141148,8688659
609,254,1688141149,9710506
794,735,1688141150,1685338
940,739,1688141151,4502415
545,652,1688141152,7334625
579,879,1688141153,9443353
326,625,1688141154,2683032
352,854,1688141155,6232651
722,838,1688141156,6954632
345,847,1688141157,3118219
605,833,1688141158,3148185
22,733,1688141159,9433864
957,779,1688141160,8037449
985,437,1688141161,9890872
539,825,1688141162,4346145
588,942,1688141163,3183955
1002,845,1688141164,1479809
792,898,1688141165,3650432
590,853,1688141166,5175282
815,975,1688141167,6455483
851,329,1688141168,7864547
244,224,1688141169,2767413
371,52,1688141170,3573697
618,731,1688141171,4600952
709,474,1688141172,2971277
603,44,1688141173,6546510
880,890,1688141174,8896403
507,60,1688141175,7097020
366,238,1688141176,6354342
30,546,1688141177,2196311
440,849,1688141178,1142157
69,202,1688141179,5788109
92,372,1688141180,2462603
710,669,1688141181,1136645
813,843,1688141182,2652131
177,249,1688141183,2186837
785,569,1688141184,9730829
542,715,1688141185,8845219
144,337,1688141186,1053687
994,740,1688141187,3490272
57,865,1688141188,7843308
310,721,1688141189,6173395
738,264,1688141190,3629137
781,329,1688141191,5776415
426,494,1688141192,8208387
765,137,1688141193,7892180
198,729,1688141194,4861607
857,162,1688141195,5124390
270,827,1688141196,3656222
133,54,1688141197,5434315
549,96,1688141198,2553744
751,684,1688141199,5266988
2,2,1688140800,7248031
6,928,1688141201,6693014
657,594,1688141202,9121485
890,84,1688141203,6459501
498,794,1688141204,8575327
784,997,1688141205,5013582
244,638,1688141206,3872875
185,317,1688141207,2841646
125,270,1688141208,6800545
238,667,1688141209,8970564
552,554,1688141210,9038508
789,620,1688141211,2596246
123,586,1688141212,9194253
539,765,1688141213,5428622
510,559,1688141214,3469930
266,571,1688141215,1131936
907,544,1688141216,9226036
525,298,1688141217,6152030
642,630,1688141218,5842256
64,272,1688141219,3469970
666,427,1688141220,6062581
890,346,1688141221,6312470
838,755,1688141222,3578682
562,307,1688141223,2504900
510,703,1688141224,9580504
29,257,1688141225,6283422
772,509,1688141226,5607765
524,865,1688141227,8157676
815,384,1688141228,3380612
763,584,1688141229,9622587
328,256,1688141230,9666712
963,445,1688141231,6219574
45,254,1688141232,6569451
523,717,1688141233,5791882
82,653,1688141234,7862758
184,863,1688141235,1995893
310,693,1688141236,3670492
531,353,1688141237,8354421
913,596,1688141238,3977299
224,578,1688141239,3934317
465,725,1688141240,5537454
211,851,1688141241,9151168
534,551,1688141242,2546064
122,43,1688141243,4240641
1005,544,1688141244,3715548
356,770,1688141245,1779091
410,103,1688141246,2706930
757,353,1688141247,6967520
739,968,1688141248,1964795
208,916,1688141249,2578458
111,426,1688141250,9658123
356,945,1688141251,6981804
968,977,1688141252,8583491
180,309,1688141253,1671986
602,224,1688141254,9526508
608,975,1688141255,8845772
265,308,1688141256,9048056
211,70,1688141257,7989875
426,870,1688141258,9901674
109,600,1688141259,5008146
104,456,1688141260,3361331
266,512,1688141261,2158343
719,585,1688141262,1541529
651,849,1688141263,5348530
911,263,1688141264,9283161
785,175,1688141265,6156758
260,821,1688141266,3153548
627,182,1688141267,9507528
806,509,1688141268,1406547
826,272,1688141269,2657583
244,344,1688141270,1063014
219,307,1688141271,7477006
911,836,1688141272,6910494
601,597,1688141273,2235382
61,1007,1688141274,6228298
594,54,1688141275,5532889
252,890,1688141276,9745386
436,170,1688141277,8775679
663,159,1688141278,4132293
734,973,1688141279,5032371
746,799,1688141280,3602352
843,103,1688141281,2531817
309,872,1688141282,7767835
842,1010,1688141283,3015074
717,515,1688141284,6715175
347,748,1688141285,8745863
815,604,1688141286,5720058
820,412,1688141287,7619511
57,454,1688141288,2802502
441,566,1688141289,2462538
971,616,1688141290,7379878
226,995,1688141291,6745980
54,224,1688141292,3026819
118,251,1688141293,6209995
741,223,1688141294,4934053
973,449,1688141295,8632749
690,984,1688141296,6864075
714,439,1688141297,1732722
198,879,1688141298,6080692
470,990,1688141299,7025261
2,2,1688140800,7248031
584,313,1688141301,9245044
154,774,1688141302,4875416
920,940,1688141303,6038460
695,423,1688141304,8317619
1003,821,1688141305,7038602
582,456,1688141306,5101599
595,396,1688141307,2390598
236,675,1688141308,5546925
570,691,1688141309,5879797
345,152,1688141310,4775702
99,519,1688141311,5090284
157,883,1688141312,7770161
203,463,1688141313,7898410
268,921,1688141314,3455918
715,43,1688141315,9053048
742,416,1688141316,9093212
942,42,1688141317,9699043
1010,422,1688141318,9547085
643,893,1688141319,8588173
388,902,1688141320,8955229
195,553,1688141321,8110928
597,524,1688141322,4730370
690,637,1688141323,4688173
978,84,1688141324,7705836
153,395,1688141325,9009806
969,465,1688141326,2980407
735,722,1688141327,7143192
823,1002,1688141328,4277746
997,12,1688141329,1801125
663,513,1688141330,3386537
33,410,1688141331,3998778
757,360,1688141332,3693695
448,328,1688141333,2768693
565,17,1688141334,6254230
950,576,1688141335,4856600
159,893,1688141336,1101894
453,461,1688141337,2408277
969,71,1688141338,7188753
166,330,1688141339,4567945
696,684,1688141340,4666569
170,636,1688141341,4229112
831,485,1688141342,2048966
330,388,1688141343,8820783
573,210,1688141344,8875889
217,1017,1688141345,5216794
150,986,1688141346,3089632
336,619,1688141347,8834112
535,515,1688141348,5799412
934,73,1688141349,8729578
510,439,1688141350,1312579
917,246,1688141351,7807040
337,635,1688141352,7355421
809,322,1688141353,2563825
82,565,1688141354,4518920
396,908,1688141355,5028604
623,585,1688141356,8433980
884,803,1688141357,2524631
227,932,1688141358,6224369
336,834,1688141359,5961914
213,513,1688141360,8595853
248,606,1688141361,8650961
207,546,1688141362,1906395
249,178,1688141363,2944606
236,687,1688141364,9288515
214,974,1688141365,5805028
1003,889,1688141366,1970278
307,885,1688141367,9884527
136,72,1688141368,6271513
948,48,1688141369,6005231
123,73,1688141370,3948134
799,875,1688141371,2347203
556,622,1688141372,7666781
881,915,1688141373,9855197
174,954,1688141374,2187018
24,714,1688141375,6097579
445,983,1688141376,8411979
476,609,1688141377,3267357
58,170,1688141378,2799971
94,907,1688141379,1573881
494,191,1688141380,7296665
555,78,1688141381,6893868
737,193,1688141382,8609387
126,356,1688141383,6252807
561,273,1688141384,4878551
214,641,1688141385,4301394
103,441,1688141386,3827364
324,744,1688141387,4354513
606,84,1688141388,2613560
189,646,1688141389,3293673
819,634,1688141390,4475488
259,187,1688141391,4020745
533,373,1688141392,5644068
430,792,1688141393,4302923
209,490,1688141394,6643893
736,29,1688141395,4195741
177,827,1688141396,9605094
230,168,1688141397,9815496
877,806,1688141398,1835988
689,646,1688141399,6104459
2,2,1688140800,7248031
504,811,1688141401,9103670
26,582,1688141402,1550428
612,731,1688141403,3089706
130,558,1688141404,5305665
423,997,1688141405,3889190
308,796,1688141406,9785780
891,789,1688141407,8751938
922,422,1688141408,8660678
768,47,1688141409,1255658
418,934,1688141410,2730283
24,387,1688141411,7395300
392,713,1688141412,6029792
376,260,1688141413,7389690
948,315,1688141414,7766174
233,284,1688141415,1751993
408,638,1688141416,1828282
464,97,1688141417,9860369
604,319,1688141418,7615920
196,1000,1688141419,8313367
915,809,1688141420,8359659
861,275,1688141421,8663998
56,890,1688141422,6465513
562,935,1688141423,1317942
273,750,1688141424,4894456
528,726,1688141425,1337462
658,164,1688141426,6609210
1002,77,1688141427,4928207
650,34,1688141428,9810381
191,293,1688141429,3430630
1021,574,1688141430,5563167
713,715,1688141431,8463131
616,601,1688141432,3795126
980,210,1688141433,8614896
353,986,1688141434,6562632
80,231,1688141435,7398905
781,323,1688141436,6345708
1,226,1688141437,5266399
635,355,1688141438,3727364
973,651,1688141439,9476201
62,278,1688141440,6582266
642,688,1688141441,1902473
183,12,1688141442,1126202
446,294,1688141443,9507150
253,215,1688141444,2417158
696,309,1688141445,2835932
146,865,1688141446,3672762
906,129,1688141447,4716434
854,57,1688141448,1455433
222,846,1688141449,9478748
336,381,1688141450,2515554
528,374,1688141451,2584645
356,47,1688141452,4230786
321,377,1688141453,5676103
187,714,1688141454,4416403
647,871,1688141455,8639214
87,862,1688141456,8690115
824,17,1688141457,4621420
949,992,1688141458,4943439
863,716,1688141459,2251661
864,527,1688141460,2114100
445,684,1688141461,8816184
698,282,1688141462,2509390
627,634,1688141463,3007878
760,1013,1688141464,5712037
313,59,1688141465,9704225
194,906,1688141466,8228840
920,773,1688141467,2804053
706,195,1688141468,7281328
143,252,1688141469,5470756
213,183,1688141470,9480171
257,228,1688141471,3827754
614,213,1688141472,5953799
572,313,1688141473,9239115
982,735,1688141474,9351184
771,45,1688141475,4739469
263,644,1688141476,9642979
375,561,1688141477,3199318
148,803,1688141478,6257386
98,488,1688141479,4094510
938,686,1688141480,1420888
442,963,1688141481,9295953
1003,683,1688141482,6570090
728,474,1688141483,1190285
935,406,1688141484,4196699
899,930,1688141485,3211130
203,372,1688141486,2207739
641,778,1688141487,9176958
341,165,1688141488,4128411
773,737,1688141489,6130418
798,459,1688141490,3716826
889,142,1688141491,2488543
189,603,1688141492,6853294
357,613,1688141493,6929191
40,1019,1688141494,3702303
885,33,1688141495,3437587
742,721,1688141496,7417115
564,94,1688141497,6587757
1009,980,1688141498,2111288
285,231,1688141499,4298273
2,2,1688140800,7248031
192,759,1688141501,8316359
2,495,1688141502,9992719
711,979,1688141503,7323686
351,544,1688141504,7594244
711,629,1688141505,1831635
250,531,1688141506,2467217
204,792,1688141507,3744686
398,183,1688141508,4230545
152,238,1688141509,8578689
61,705,1688141510,8557065
646,529,1688141511,1231414
302,545,1688141512,3402110
385,894,1688141513,2643083
895,16,1688141514,6050058
309,476,1688141515,1021650
850,664,1688141516,2404962
591,319,1688141517,4023846
860,255,1688141518,3913293
674,559,1688141519,9594859
379,413,1688141520,7825687
595,216,1688141521,4844328
738,721,1688141522,8779008
356,113,1688141523,7020010
367,393,1688141524,8121782
67,620,1688141525,6172886
602,912,1688141526,5513207
301,286,1688141527,9050763
958,1,1688141528,2724854
319,649,1688141529,9771419
945,458,1688141530,5695995
238,171,1688141531,2008314
2,842,1688141532,5408608
203,191,1688141533,3493330
988,1021,1688141534,7730419
136,948,1688141535,7605949
137,183,1688141536,5396208
784,806,1688141537,1711716
191,235,1688141538,3767257
654,65,1688141539,8542242
1019,625,1688141540,8359055
836,600,1688141541,2699660
759,439,1688141542,7110845
590,652,1688141543,1345430
144,330,1688141544,2857845
560,1013,1688141545,3505365
40,546,1688141546,7312379
529,443,1688141547,9135340
756,244,1688141548,1847405
530,421,1688141549,1233462
946,855,1688141550,7342869
104,622,1688141551,3986068
851,328,1688141552,2968921
319,44,1688141553,4401447
731,772,1688141554,6515328
482,284,1688141555,9798834
537,358,1688141556,6369919
195,827,1688141557,2764694
953,708,1688141558,7471530
396,149,1688141559,2807254
13,846,1688141560,6002828
451,38,1688141561,1131562
545,770,1688141562,6904214
1023,220,1688141563,7933966
1023,590,1688141564,6590240
877,355,1688141565,9358827
185,777,1688141566,1360306
321,962,1688141567,8565991
492,200,1688141568,3724274
887,383,1688141569,2594502
115,136,1688141570,2488303
203,461,1688141571,6982547
171,181,1688141572,1518490
417,612,1688141573,5229228
273,1003,1688141574,2903124
760,261,1688141575,3792537
196,780,1688141576,7254887
861,830,1688141577,4147887
610,571,1688141578,7864684
256,217,1688141579,2587542
609,260,1688141580,4862163
466,248,1688141581,8745269
247,537,1688141582,5856436
97,47,1688141583,8056784
702,101,1688141584,9543144
897,8,1688141585,7234408
726,459,1688141586,1624773
927,362,1688141587,8581002
577,986,1688141588,3017528
225,391,1688141589,2678332
637,635,1688141590,2002021
635,589,1688141591,7292357
495,460,1688141592,3185132
599,867,1688141593,1292007
245,753,1688141594,7778519
175,341,1688141595,3928785
398,643,1688141596,5791164
917,183,1688141597,2612119
143,24,1688141598,8927532
454,328,1688141599,9776381
2,2,1688140800,7248031
753,11,1688141601,7277120
697,40,1688141602,5216803
533,908,1688141603,3583677
390,377,1688141604,1143704
529,619,1688141605,9454364
972,447,1688141606,7731666
481,533,1688141607,8891784
43,937,1688141608,8775872
172,955,1688141609,5714386
595,727,1688141610,3396640
635,498,1688141611,7375247
331,463,1688141612,7994791
266,875,1688141613,4278262
938,319,1688141614,9246673
101,898,1688141615,8421473
188,1012,1688141616,2916796
944,895,1688141617,2286188
786,231,1688141618,9822405
20,661,1688141619,4085945
368,594,1688141620,5168773
858,651,1688141621,7637034
329,798,1688141622,8948838
731,405,1688141623,2784094
737,424,1688141624,1239608
222,21,1688141625,4662097
370,407,1688141626,9737723
479,426,1688141627,9054515
99,636,1688141628,5297084
838,489,1688141629,4146243
331,217,1688141630,5042942
276,405,1688141631,1853159
263,528,1688141632,4898888
60,769,1688141633,1895596
627,658,1688141634,8648392
417,642,1688141635,3431129
5,981,1688141636,2600720
568,445,1688141637,3605327
449,681,1688141638,4219598
816,406,1688141639,7184546
982,443,1688141640,7387958
1017,497,1688141641,9979219
301,554,1688141642,9817164
904,636,1688141643,4675049
943,785,1688141644,7626924
940,14,1688141645,7045001
300,795,1688141646,6876924
111,450,1688141647,9868958
497,779,1688141648,1496232
729,23,1688141649,4634183
957,799,1688141650,8602242
738,670,1688141651,3628973
729,264,1688141652,4912669
234,348,1688141653,4991818
770,728,1688141654,9164962
860,102,1688141655,4779044
265,943,1688141656,7041084
748,654,1688141657,6070121
576,272,1688141658,1250231
177,112,1688141659,5735524
219,564,1688141660,4372105
60,152,1688141661,7741499
776,599,1688141662,1978935
851,646,1688141663,6267528
311,247,1688141664,3130118
342,707,1688141665,1420993
723,219,1688141666,4401461
733,863,1688141667,3260791
392,222,1688141668,9634939
338,603,1688141669,5601318
491,665,1688141670,8274324
536,776,1688141671,5080790
870,724,1688141672,3752690
224,977,1688141673,2003510
999,518,1688141674,2071192
949,965,1688141675,4415473
827,666,1688141676,2860371
915,811,1688141677,8778512
913,609,1688141678,2571480
194,320,1688141679,4615590
597,695,1688141680,3360901
27,806,1688141681,8238225
874,147,1688141682,3952053
222,996,1688141683,4291987
557,259,1688141684,8541714
82,180,1688141685,5263272
28,921,1688141686,9973326
109,785,1688141687,6492952
207,835,1688141688,7297042
868,974,1688141689,5052579
248,37,1688141690,8200262
42,456,1688141691,4884175
547,904,1688141692,8725166
176,735,1688141693,8689205
720,543,1688141694,2609425
991,156,1688141695,3303707
147,754,1688141696,1998899
680,729,1688141697,6462610
193,710,1688141698,3098729
35,383,1688141699,8237310
2,2,1688140800,7248031
967,553,1688141701,2820844
612,978,1688141702,1951302
685,737,1688141703,8568538
622,386,1688141704,2120803
501,842,1688141705,8139845
55,605,1688141706,8587973
363,405,1688141707,1150653
463,956,1688141708,3488144
430,826,1688141709,6962413
642,9,1688141710,6127319
531,670,1688141711,4483978
5,643,1688141712,6942654
53,1022,1688141713,6839741
713,770,1688141714,6088539
1005,95,1688141715,7935426
672,14,1688141716,6780554
803,895,1688141717,9774821
627,565,1688141718,6297340
623,729,1688141719,3496589
187,936,1688141720,1416690
588,310,1688141721,3996244
336,445,1688141722,6359462
535,957,1688141723,8838941
593,687,1688141724,1678066
834,325,1688141725,2877779
125,393,1688141726,2625199
463,286,1688141727,2801951
120,289,1688141728,9441557
829,293,1688141729,9228736
593,104,1688141730,1789148
112,244,1688141731,9340791
15,177,1688141732,9372602
130,542,1688141733,8008642
247,334,1688141734,4821301
700,664,1688141735,2308166
106,498,1688141736,7192357
465,889,1688141737,3511019
503,405,1688141738,2330728
220,729,1688141739,2029242
912,42,1688141740,3167626
447,469,1688141741,4708201
123,515,1688141742,9738676
403,993,1688141743,8283377
181,313,1688141744,8017955
197,781,1688141745,3738384
408,898,1688141746,1404911
827,745,1688141747,3508164
233,176,1688141748,4319343
493,803,1688141749,7174943
342,833,1688141750,2169070
472,543,1688141751,1171277
888,983,1688141752,8351548
86,896,1688141753,2361212
691,992,1688141754,6880926
16,8,1688141755,2603344
509,880,1688141756,7562865
695,467,1688141757,7929909
561,337,1688141758,9113649
268,190,1688141759,2381710
89,888,1688141760,3591822
704,944,1688141761,3057797
167,6,1688141762,5415239
149,940,1688141763,4101373
896,698,1688141764,3800174
891,391,1688141765,1873420
988,567,1688141766,7002024
269,291,1688141767,9881111
893,540,1688141768,5412903
688,835,1688141769,3565820
853,664,1688141770,6834611
346,380,1688141771,6534448
932,224,1688141772,7332961
572,928,1688141773,9369597
942,555,1688141774,8442510
803,390,1688141775,8402731
806,349,1688141776,1944461
701,586,1688141777,2467256
121,448,1688141778,5349025
60,715,1688141779,8112646
90,183,1688141780,5330972
488,832,1688141781,9667126
389,273,1688141782,7934430
314,220,1688141783,4411647
453,229,1688141784,8725976
25,936,1688141785,8098917
908,754,1688141786,3705421
63,339,1688141787,6798273
453,393,1688141788,9795492
855,709,1688141789,9535640
631,63,1688141790,7942263
237,565,1688141791,5652124
414,279,1688141792,2362516
42,308,1688141793,3375100
990,959,1688141794,6227541
26,860,1688141795,2718562
916,677,1688141796,3256356
767,349,1688141797,8215409
405,542,1688141798,2329785
533,161,1688141799,8179391
2,2,1688140800,7248031
463,1018,1688141801,5299376
576,528,1688141802,3761642
563,1006,1688141803,5283664
566,42,1688141804,5881539
933,762,1688141805,5964948
509,636,1688141806,3758566
993,304,1688141807,3328033
873,35,1688141808,2155933
52,121,1688141809,9175576
811,82,1688141810,8166276
38,194,1688141811,8691332
660,739,1688141812,8059903
587,850,1688141813,6441039
510,217,1688141814,7077234
648,190,1688141815,1194152
689,555,1688141816,2928356
206,375,1688141817,5797927
145,966,1688141818,4119812
354,586,1688141819,4800760
98,946,1688141820,1975112
947,522,1688141821,5033123
501,83,1688141822,6414229
777,606,1688141823,1555839
235,765,1688141824,1614101
254,360,1688141825,1449813
94,614,1688141826,9227489
230,777,1688141827,6147501
26,889,1688141828,6121632
221,226,1688141829,6896721
113,476,1688141830,1551238
353,163,1688141831,6895038
187,301,1688141832,4643488
520,754,1688141833,9388823
191,387,1688141834,3895107
792,463,1688141835,6049425
706,690,1688141836,8907386
434,934,1688141837,2017375
958,473,1688141838,1272544
599,72,1688141839,1534633
569,614,1688141840,6276776
1009,945,1688141841,2863907
482,190,1688141842,2120113
179,564,1688141843,5592087
193,344,1688141844,6093388
329,992,1688141845,7960145
924,780,1688141846,7015948
654,441,1688141847,4479664
118,612,1688141848,5645289
68,177,1688141849,9893518
182,151,1688141850,3029341
969,510,1688141851,4017465
313,1013,1688141852,3402114
699,803,1688141853,2769617
226,571,1688141854,3848039
515,111,1688141855,6369337
166,202,1688141856,1880432
566,672,1688141857,9855603
188,286,1688141858,7227740
725,539,1688141859,8857997
979,1015,1688141860,8140782
958,967,1688141861,5884299
329,673,1688141862,4939625
7,827,1688141863,2629618
928,112,1688141864,4374775
840,255,1688141865,6983359
179,319,1688141866,8694867
973,18,1688141867,3568101
860,616,1688141868,2297776
893,110,1688141869,8646638
479,325,1688141870,6697478
870,991,1688141871,4702590
593,800,1688141872,6447483
67,824,1688141873,9018205
